,binned source EUI,Number of Buildings,Gross Floor Area,Year Built,Median Income for Zip,gas_heat,gas_water,gas_equip,elec_heat,elec_lighting,elec_equipment,elec_fans,elec_ref,elec_cool,elec_percent_total,bor_Brooklyn,bor_Manhattan,bor_Queens,bor_Staten Island,type_Distribution Center,type_Enclosed Mall,type_Hospital (General Medical & Surgical),type_Hotel,type_K-12 School,type_Medical Office,type_Multifamily Housing,type_Non-Refrigerated Warehouse,type_Office,type_Other - Education,type_Other - Lodging/Residential,type_Other - Mall,type_Other - Specialty Hospital,type_Refrigerated Warehouse,type_Residence Hall/Dormitory,type_Residential Care Facility,type_Retail Store,type_Senior Care Community,type_Strip Mall,type_Supermarket/Grocery Store,star_Low,star_Moderate,star_Not Available
3174,High,-0.06603640468878634,-0.3373995571588462,-0.729752781670381,0.33957200956738337,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,High,-0.06603640468878634,-0.2159461832817571,2.023038741890699,0.33957200956738337,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3176,Low,-0.06603640468878634,-0.3988929761193166,-0.8292512704737935,1.4461192878348814,0.9799484902237259,-1.0797243016861204,-0.18989608983952044,-0.5525152435301177,-0.031486128602908475,-1.4352756254671695,3.3010084492971763,-0.06690351585500445,-0.5996184273945906,2.4005803449769925,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,Extremely High,-0.06603640468878634,-0.15218656130081606,-0.6634204558014394,0.33957200956738337,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3178,Moderate,-0.06603640468878634,-0.2712906380466839,-0.8292512704737935,0.33957200956738337,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,Extremely High,-0.06603640468878634,4.655004149882568,0.762724550380807,0.33957200956738337,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3180,Moderate,-0.06603640468878634,-0.3523225040486453,0.7295583874463362,0.33957200956738337,0.9799484902237259,-1.0797243016861204,-0.18989608983952044,-0.5525152435301177,-0.031486128602908475,-1.4352756254671695,3.3010084492971763,-0.06690351585500445,-0.5996184273945906,2.4005803449769925,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,Extremely High,-0.06603640468878634,0.37185777916287976,-0.6634204558014394,0.33957200956738337,0.7600052617422774,-1.6986716987528803,-0.18989608983952044,-0.07719100081942604,2.2495333519398146,-4.264204412015781,3.459729016232264,-0.06690351585500445,-0.9113225604073166,1.4658819365374813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3182,Extremely High,-0.06603640468878634,-0.3410670290469745,-9.71971120224264e-05,0.33957200956738337,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3183,High,-0.06603640468878634,-0.10867546330778004,-0.729752781670381,0.33957200956738337,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3184,Low,-0.06603640468878634,-0.34295553156403336,0.8622230391842196,0.33957200956738337,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3185,Extremely High,-0.06603640468878634,-0.13401539008167576,-0.7960851075393227,0.33957200956738337,-6.671371337133677,6.344575612409658,6.642860369809196,-0.5418065050412191,-2.034078992241627,-3.209685841247575,-0.1084971615675584,0.12896837544034717,5.5620124272465326,1.6254195035265897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3186,High,-0.06603640468878634,0.20222115206555102,0.6963922245118653,0.33957200956738337,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3187,High,-0.06603640468878634,0.3910260797110271,1.3928816461357532,0.33957200956738337,-5.308303957430485,5.031232392563359,5.384267745300075,-0.5506928434840564,-2.1213227005980295,-3.3327314795699206,-0.4774296751136933,0.115611349172245,5.99964219333164,1.4907250340184057,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3188,High,-0.06603640468878634,1.097971888951873,0.762724550380807,0.33957200956738337,-6.671371337133677,6.344575612409658,6.642860369809196,-0.5418065050412191,-2.034078992241627,-3.209685841247575,-0.1084971615675584,0.12896837544034717,5.5620124272465326,1.6254195035265897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3189,Moderate,-0.06603640468878634,-0.36259595774144543,-0.729752781670381,0.33957200956738337,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3190,Moderate,-0.06603640468878634,-0.20782184545336993,0.4973952469050403,0.33957200956738337,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3191,High,-0.06603640468878634,-0.35047932559199585,-0.8955835963427353,0.33957200956738337,0.9799484902237259,-1.0797243016861204,-0.18989608983952044,-0.5525152435301177,-0.031486128602908475,-1.4352756254671695,3.3010084492971763,-0.06690351585500445,-0.5996184273945906,2.4005803449769925,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,Extremely High,-0.06603640468878634,-0.2681972709237415,-1.558906855032152,0.33957200956738337,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3193,Moderate,-0.06603640468878634,0.66995790148062,-0.6634204558014394,0.33957200956738337,-6.671371337133677,6.344575612409658,6.642860369809196,-0.5418065050412191,-2.034078992241627,-3.209685841247575,-0.1084971615675584,0.12896837544034717,5.5620124272465326,1.6254195035265897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,Extremely High,-0.06603640468878634,0.7761370669997371,1.9567064160217575,0.33957200956738337,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3195,High,-0.06603640468878634,0.14700133846675012,1.3265493202668115,0.9440533935139761,1.1234080937154614,-1.2476702033360607,-0.18989608983952044,-0.5525152435301177,-0.2535811255817063,0.0889472801237875,-1.5545487324743146,-0.06690351585500445,0.7200930457460603,2.3328130191122756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,High,-0.06603640468878634,-0.29013411616189716,1.3928816461357532,0.8118738250010349,-5.308303957430485,5.031232392563359,5.384267745300075,-0.5506928434840564,-2.1213227005980295,-3.3327314795699206,-0.4774296751136933,0.115611349172245,5.99964219333164,1.4907250340184057,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3197,Moderate,-0.06603640468878634,-0.3537086648961665,-1.160912899818502,0.8118738250010349,0.9799484902237259,-1.0797243016861204,-0.18989608983952044,-0.5525152435301177,-0.031486128602908475,-1.4352756254671695,3.3010084492971763,-0.06690351585500445,-0.5996184273945906,2.4005803449769925,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,High,-0.06603640468878634,-0.11412190456697777,-0.9950820851461478,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,Moderate,-0.06603640468878634,0.9662563923970862,-0.729752781670381,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,High,-0.06603640468878634,2.7082979852479587,-9.71971120224264e-05,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,High,-0.06603640468878634,-0.31787621813749173,-1.2604113886219146,0.9440533935139761,-6.671371337133677,6.344575612409658,6.642860369809196,-0.5418065050412191,-2.034078992241627,-3.209685841247575,-0.1084971615675584,0.12896837544034717,5.5620124272465326,1.6254195035265897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3202,Moderate,-0.06603640468878634,0.5565306633010311,-0.6302542928669685,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,High,-0.06603640468878634,-0.16643342428950805,-1.2604113886219146,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,Extremely High,-0.06603640468878634,-0.25696445795227546,-0.729752781670381,0.9440533935139761,0.7046020179114869,-1.184293476125999,1.7140893874527254,-0.5525152435301177,0.722065646766907,-2.6281585142498236,2.5400095499765163,0.531282939237951,-0.18584314306299124,1.1639247481314974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3205,Moderate,-0.06603640468878634,0.10782246524784711,-0.6965866187359102,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,High,-0.06603640468878634,0.04699379917338139,0.762724550380807,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,Extremely High,-0.06603640468878634,1.8073463124296567,1.0943861797255154,0.9440533935139761,1.1234080937154614,-1.2476702033360607,-0.18989608983952044,-0.5525152435301177,-0.2535811255817063,0.0889472801237875,-1.5545487324743146,-0.06690351585500445,0.7200930457460603,2.3328130191122756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3211,High,-0.06603640468878634,-0.007587700574653641,-1.0282482480806185,0.8118738250010349,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,Extremely High,-0.06603640468878634,3.3845820676218374,1.8240417642838742,0.9440533935139761,1.1234080937154614,-1.2476702033360607,-0.18989608983952044,-0.5525152435301177,-0.2535811255817063,0.0889472801237875,-1.5545487324743146,-0.06690351585500445,0.7200930457460603,2.3328130191122756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,High,-0.06603640468878634,0.021483907172950373,-1.0614144110150896,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,High,-0.06603640468878634,0.3962043536128025,1.9235402530872867,0.9440533935139761,1.1234080937154614,-1.2476702033360607,-0.18989608983952044,-0.5525152435301177,-0.2535811255817063,0.0889472801237875,-1.5545487324743146,-0.06690351585500445,0.7200930457460603,2.3328130191122756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3215,High,-0.06603640468878634,0.6288149856439758,0.6963922245118653,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3216,High,-0.06603640468878634,2.4481492095130335,0.4973952469050403,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,High,-0.06603640468878634,2.798526858507997,-1.1277467368840313,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,Extremely High,-0.06603640468878634,-0.32595900891050367,1.3597154832012823,0.9440533935139761,-5.308303957430485,5.031232392563359,5.384267745300075,-0.5506928434840564,-2.1213227005980295,-3.3327314795699206,-0.4774296751136933,0.115611349172245,5.99964219333164,1.4907250340184057,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3222,High,-0.06603640468878634,0.34417988627286517,0.3647305951671569,-0.33088641591262213,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,High,-0.06603640468878634,0.6942402668449628,-0.729752781670381,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3224,High,-0.06603640468878634,-0.2727787780301263,-1.0945805739495604,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,Extremely High,-0.06603640468878634,-0.08069918702007016,-1.1277467368840313,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3226,High,-0.06603640468878634,0.8667247557380162,-0.8624174334082644,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3227,Extremely High,-0.06603640468878634,-0.3371578288366627,-0.6302542928669685,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3228,High,-0.06603640468878634,0.13417085236585224,-1.7247376697045065,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3232,High,-0.06603640468878634,1.9904668474987859,-0.7960851075393227,0.9440533935139761,-6.671371337133677,6.344575612409658,6.642860369809196,-0.5418065050412191,-2.034078992241627,-3.209685841247575,-0.1084971615675584,0.12896837544034717,5.5620124272465326,1.6254195035265897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3233,High,-0.06603640468878634,-0.19334836216263085,-0.9287497592772062,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,High,-0.06603640468878634,-0.24280446607936815,0.33156443223268606,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3235,High,-0.06603640468878634,0.2117240967313912,0.2320659434292735,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,High,-0.06603640468878634,0.6602396675278351,1.8240417642838742,0.9440533935139761,1.1234080937154614,-1.2476702033360607,-0.18989608983952044,-0.5525152435301177,-0.2535811255817063,0.0889472801237875,-1.5545487324743146,-0.06690351585500445,0.7200930457460603,2.3328130191122756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3237,High,-0.06603640468878634,0.5998944580977364,1.4923801349391657,0.9440533935139761,1.1234080937154614,-1.2476702033360607,-0.18989608983952044,-0.5525152435301177,-0.2535811255817063,0.0889472801237875,-1.5545487324743146,-0.06690351585500445,0.7200930457460603,2.3328130191122756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3239,High,-0.06603640468878634,1.2974317477985953,1.160718505594457,0.9440533935139761,1.1234080937154614,-1.2476702033360607,-0.18989608983952044,-0.5525152435301177,-0.2535811255817063,0.0889472801237875,-1.5545487324743146,-0.06690351585500445,0.7200930457460603,2.3328130191122756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,High,-0.06603640468878634,-0.09323884373334095,0.09940129169139011,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,Moderate,-0.06603640468878634,-0.1978354441431627,1.9898725789562284,-1.1359596527236169,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3242,High,-0.06603640468878634,0.12403337085428032,-0.6302542928669685,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,High,-0.06603640468878634,-0.14098396436962293,-0.6634204558014394,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3244,Moderate,-0.06603640468878634,-0.1870407637556543,0.06623512875691927,0.9440533935139761,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
